gender,level_of_education,enrollment_mode,ageCategory,ad1,ad2,ad3,ad4,sd1,sd2,sd3,sd4,de1,de2,de3,de4,cc1,cc2,cc3,cc4,rts1,rts2,rts3,rts4,score1_correct,score1_attempts,score2_correct,score2_attempts,score3_correct,score3_attempts,score4_correct,score4_attempts,next1,next2,next3,next4
m,hs,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,5.0,5.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,1.0,0.8,5.0,8.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
None,None,verified,Null,1.0,0.9,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,0.5,0.8333333333333334,1.0,0.7142857142857143,1.0,5.0,5.0,1.0,4.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,2.0,6.0,0.0,4.0,0.0,7.0,0,0,17898,8949,11932,2983
m,b,verified,1985-1990,1.0,0.9,0.9,0.6666666666666667,1.0,1.0,1.0,0.8333333333333334,0.7666666666666667,0.5666666666666667,1.0,0.8333333333333333,0.6666666666666666,0.6,1.0,0.16666666666666666,0.625,0.6,0.5,0.0625,4.0,8.0,0.0,4.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,1.0,0.7,0.9,0.8,0.9375,1.0,1.0,0.8333333333333334,0.8,0.7,1.0,0.8125,1.0,1.0,1.0,0.5,0.625,1.0,0.8,1.0,5.0,7.0,2.0,4.0,3.0,4.0,0,0,17898,8949,11932,2983
m,b,verified,1985-1990,0.47222222222222215,0.7,0.9,0.7,1.0,0.5,0.75,1.0,0.8,0.8,0.8333333333333334,0.7083333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,1.0,0.25,0.3,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8333333333333334,0.2727272727272727,4.0,5.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,<=1970,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.6666666666666666,0.9,0.8,1.0,0.5625,1.0,0.6,1.0,0.6666666666666666,0.7142857142857143,1.0,0.375,0.5714285714285714,5.0,6.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
None,b,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,4.0,5.0,2.0,2.0,3.0,5.0,0,0,17898,8949,11932,2983
m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.6666666666666666,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,0.5714285714285714,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.4,0.8333333333333334,1.0,1.0,1.0,5.0,5.0,2.0,2.0,3.0,5.0,0,0,17898,8949,11932,2983
f,m,audit,1985-1990,1.0,0.9,0.9,0.9,1.0,0.6666666666666666,1.0,1.0,1.0,0.9,1.0,0.7083333333333334,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,jhs,audit,>1995,1.0,0.9,0.7333333333333333,0.8,1.0,1.0,0.75,1.0,0.8,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,0.9166666666666666,0.9,1.0,0.7666666666666667,0.875,1.0,0.75,1.0,0.9,0.8,0.9166666666666666,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,5.0,7.0,2.0,2.0,3.0,5.0,0,0,17898,8949,11932,2983
f,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,1.0,0.8,1.0,5.0,5.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,verified,1985-1990,1.0,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7142857142857143,0.8,2.0,6.0,0.0,4.0,0.0,7.0,0,0,17898,8949,11932,2983
m,m,verified,1970-1985,1.0,0.9,0.8,0.7,0.9375,1.0,0.875,1.0,0.7666666666666667,1.0,0.8333333333333334,0.5416666666666666,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.8,0.8,5.0,5.0,1.0,2.0,3.0,5.0,0,0,17898,8949,11932,2983
m,m,audit,<=1970,1.0,0.8,0.8,0.9,1.0,1.0,1.0,0.8333333333333334,0.9,0.8,0.9166666666666666,0.41666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.8333333333333334,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,hs,audit,>1995,1.0,0.7,1.0,0.5666666666666667,1.0,1.0,0.875,1.0,0.9,0.7,0.9166666666666666,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,5.0,5.0,1.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,0.8333333333333334,0.6666666666666666,5.0,5.0,2.0,3.0,3.0,4.0,0,0,17898,8949,11932,2983
m,m,verified,1970-1985,1.0,1.0,0.7833333333333333,0.9,1.0,1.0,1.0,1.0,0.9,0.8,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.6,0.7142857142857143,0.6666666666666666,5.0,7.0,1.0,3.0,3.0,5.0,0,0,17898,8949,11932,2983
f,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.5714285714285714,2.666666666666667,8.0,1.0,4.0,2.0,5.0,0,0,17898,8949,11932,2983
f,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.8,0.5,5.0,5.0,1.0,4.0,3.0,3.0,0,0,17898,8949,11932,2983
f,p,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,verified,<=1970,0.9166666666666666,1.0,1.0,0.5,0.9375,0.6666666666666666,0.75,1.0,0.6666666666666666,0.9,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.2857142857142857,0.6666666666666666,5.0,7.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8,0.5714285714285714,5.0,6.0,2.0,2.0,3.0,4.0,0,0,17898,8949,11932,2983
f,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.5,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.625,0.8,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,None,verified,1985-1990,1.0,0.9,0.9,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,b,audit,1985-1990,1.0,0.8,1.0,0.7,1.0,0.6666666666666666,1.0,1.0,0.9,0.9,1.0,0.875,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,0.375,0.5714285714285714,5.0,5.0,2.0,3.0,2.0,5.0,0,0,17898,8949,11932,2983
m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2222222222222222,0.1111111111111111,0.4166666666666667,0.5714285714285714,0.3076923076923077,0.125,5.0,8.0,2.0,4.0,3.0,7.0,0,0,17898,8949,11932,2983
m,hs,verified,1990-1995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8333333333333334,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.375,0.5,4.0,7.0,0.0,4.0,0.0,7.0,0,0,17898,8949,11932,2983
m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,0.8,0.8333333333333334,0.6666666666666666,5.0,6.0,2.0,2.0,0.0,7.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,1.0,0.9,1.0,0.9,0.9375,0.8333333333333334,1.0,1.0,0.9,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,5.0,5.0,2.0,2.0,3.0,4.0,0,0,17898,8949,11932,2983
m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,1.0,0.7,1.0,0.9,1.0,0.5,0.875,1.0,1.0,0.9,1.0,0.875,1.0,1.0,1.0,1.0,0.7142857142857143,0.6666666666666666,1.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,b,verified,1970-1985,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.9,0.9,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,4.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,None,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.0,1.0,1.0,0.8,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,audit,1990-1995,0.9166666666666666,0.7,0.2,0.0,1.0,0.6666666666666666,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.8,0.0,0.0,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4,0.0,1.0,1.0,0.8333333333333334,0.5714285714285714,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,a,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.5714285714285714,0.8,5.0,6.0,2.0,4.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,1.0,1.0,0.9333333333333332,0.9,1.0,1.0,1.0,1.0,0.9,0.5,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,1.0,1.0,1.0,0.9,0.9375,1.0,1.0,1.0,1.0,0.9,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,5.0,6.0,2.0,3.0,3.0,4.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.16666666666666666,0.8333333333333334,0.14285714285714285,0.5,0.25,4.0,8.0,1.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.6666666666666666,1.0,1.0,0.5714285714285714,0.5,4.0,6.0,2.0,3.0,2.0,4.0,0,0,17898,8949,11932,2983
m,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,5.0,5.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,audit,1970-1985,1.0,1.0,1.0,0.7,1.0,0.8333333333333334,0.75,0.8333333333333334,0.9,1.0,0.9166666666666666,0.7083333333333334,1.0,1.0,0.5,0.125,0.6666666666666666,1.0,0.5714285714285714,0.25,5.0,5.0,1.0,4.0,0.0,7.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.8333333333333334,0.6666666666666666,5.0,5.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
m,a,verified,<=1970,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,0.8125,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,4.0,6.0,1.0,4.0,0.0,7.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,1.0,0.9,0.8,0.7,0.75,0.08333333333333333,0.0,0.0,0.7,1.0,0.5,0.0,1.0,1.0,1.0,0.25,0.7142857142857143,0.2,0.3333333333333333,0.0,5.0,5.0,1.0,4.0,1.0,7.0,0,0,17898,8949,11932,2983
m,m,audit,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.7142857142857143,1.0,0.8333333333333334,0.8,4.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,hs,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4,1.0,0.8333333333333334,0.6,0.42857142857142855,0.8,5.0,5.0,1.0,3.0,0.0,7.0,0,0,17898,8949,11932,2983
m,m,verified,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.5,5.0,6.0,1.0,4.0,3.0,4.0,0,0,17898,8949,11932,2983
None,m,audit,Null,1.0,1.0,0.8666666666666668,0.9,1.0,0.6666666666666666,1.0,1.0,0.9,0.9,0.9166666666666666,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,0.5714285714285714,0.8,0.8,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,verified,1970-1985,1.0,1.0,1.0,0.9,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.875,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,2.0,2.0,3.0,4.0,0,0,17898,8949,11932,2983
f,b,verified,1990-1995,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.7666666666666667,0.8,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,3.0,7.0,0,0,17898,8949,11932,2983
m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.14285714285714285,0.5714285714285714,1.0,0.6666666666666666,0.8,4.0,6.0,1.0,4.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.7142857142857143,1.0,0.8333333333333334,1.0,2.0,6.0,0.0,4.0,0.0,7.0,0,0,17898,8949,11932,2983
m,hs,audit,>1995,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,0.9,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,None,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,4.0,0.0,7.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.5714285714285714,1.0,5.0,5.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9,0.9,1.0,0.875,1.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,1.0,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,verified,1970-1985,1.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,5.0,6.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,verified,1985-1990,0.9166666666666666,1.0,1.0,0.8666666666666668,1.0,1.0,0.75,1.0,0.9,0.8,1.0,0.625,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.6666666666666666,0.5714285714285714,5.0,5.0,1.0,2.0,3.0,4.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,0.9166666666666666,1.0,0.7,1.0,1.0,0.6666666666666666,0.75,1.0,0.9,0.6666666666666666,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.375,1.0,5.0,5.0,0.0,4.0,0.0,7.0,0,0,17898,8949,11932,2983
m,m,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,1.0,0.5,1.0,1.0,1.0,1.0,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,1985-1990,0.3333333333333333,0.7,0.8,0.4,1.0,0.6666666666666666,0.625,1.0,0.6666666666666667,0.26666666666666666,0.8611111111111112,0.5625,0.5,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.8333333333333334,1.0,0.2222222222222222,0.8,5.0,5.0,0.0,4.0,3.0,3.0,0,0,17898,8949,11932,2983
f,b,verified,1985-1990,1.0,0.9,0.7,0.8,1.0,0.6666666666666666,0.875,1.0,0.9,0.8,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,5.0,5.0,1.0,2.0,2.0,5.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,1.0,1.0,0.9333333333333332,0.8666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,<=1970,0.9166666666666666,0.7,0.8,0.9,0.9375,1.0,1.0,1.0,1.0,1.0,0.8055555555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,1.0,1.0,1.0,0.8,0.875,1.0,0.75,1.0,1.0,1.0,1.0,0.875,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.5714285714285714,2.333333333333333,8.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
f,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,4.0,6.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,0.8333333333333334,1.0,0.9,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.4,0.8,0.8,0.8333333333333334,0.8,5.0,6.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
None,None,audit,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.8,5.0,5.0,2.0,2.0,3.0,5.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.5,5.0,8.0,1.0,4.0,3.0,5.0,0,0,17898,8949,11932,2983
m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,1.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
f,b,audit,<=1970,1.0,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.8,5.0,5.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,audit,1970-1985,1.0,1.0,0.8,0.9,1.0,0.5,0.75,0.8333333333333334,0.7,0.725,0.8333333333333334,0.75,0.16666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,5.0,7.0,2.0,2.0,3.0,3.0,0,0,17898,8949,11932,2983
m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,4.0,8.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.6666666666666666,0.8,5.0,5.0,2.0,2.0,3.0,4.0,0,0,17898,8949,11932,2983
m,b,audit,1990-1995,1.0,0.8,0.9,0.9,1.0,1.0,0.625,0.6666666666666666,0.9,1.0,0.8611111111111112,1.0,0.6666666666666666,1.0,0.5,0.14285714285714285,0.8333333333333334,1.0,0.6666666666666666,1.0,4.0,5.0,2.0,2.0,3.0,4.0,0,0,17898,8949,11932,2983
m,m,audit,1985-1990,1.0,1.0,0.7,0.8666666666666668,1.0,0.6666666666666666,0.875,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,0.75,3.666666666666667,6.0,0.0,4.0,0.0,7.0,0,0,17898,8949,11932,2983
m,hs,audit,>1995,0.9166666666666666,1.0,0.8,0.9,0.9375,0.6666666666666666,0.875,1.0,0.8,0.7666666666666667,0.9166666666666666,0.875,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.8,5.0,7.0,2.0,3.0,3.0,3.0,0,0,17898,8949,11932,2983
